죄종별,기간별,항목,단위,1990 년,1991 년,1992 년,1993 년,1994 년,1995 년,1996 년,1997 년,1998 년,1999 년,2000 년,2001 년,2002 년,2003 년,2004 년,2005 년,2006 년,2007 년,2008 년,2009 년,2010 년
일수와 수리에 관한 죄,24시간이내,범죄,건,,,,,1,1,,,,,1,1,1,,,,,,,,
일수와 수리에 관한 죄,2일이내,범죄,건,,,,,,,1,1,,,2,,,,,,,,,,
일수와 수리에 관한 죄,5일이내,범죄,건,,,,,,1,1,,,,1,2,1,,,1,,,,,
일수와 수리에 관한 죄,10일이내,범죄,건,,,,,3,3,,,,1,,1,3,,,,,,,,
일수와 수리에 관한 죄,1개월이내,범죄,건,,,,,3,2,2,2,4,1,,3,2,,,,,,,,1
일수와 수리에 관한 죄,3개월이내,범죄,건,,,,,2,1,,7,7,3,2,2,2,,,2,,1,,,3
일수와 수리에 관한 죄,3개월초과,범죄,건,,,,,6,7,5,3,4,6,7,10,6,6,12,12,12,14,11,3,3
교통 방해의 죄,계,범죄,건,,,,,821,739,790,927,1067,871,837,926,874,1018,798,839,848,977,1123,1358,1085
교통 방해의 죄,1시간이내,범죄,건,,,,,109,96,104,124,157,128,143,167,174,211,2,11,9,4,3,5,93
교통 방해의 죄,2시간이내,범죄,건,,,,,11,11,11,6,84,8,5,12,10,15,,16,,1,,,15
교통 방해의 죄,5시간이내,범죄,건,,,,,11,9,14,6,31,25,17,19,25,22,1,17,1,,,1,30
교통 방해의 죄,12시간이내,범죄,건,,,,,22,24,20,23,34,22,19,22,18,30,1,11,,1,,,25
교통 방해의 죄,24시간이내,범죄,건,,,,,49,31,39,35,75,32,25,36,36,37,2,12,1,2,1,,21
교통 방해의 죄,2일이내,범죄,건,,,,,57,44,55,62,46,42,51,53,47,55,,21,1,,,1,28
교통 방해의 죄,5일이내,범죄,건,,,,,119,106,114,121,146,103,101,120,90,76,2,32,3,3,1,,58
교통 방해의 죄,10일이내,범죄,건,,,,,129,106,119,148,117,107,81,105,100,101,2,42,2,2,3,,71
교통 방해의 죄,1개월이내,범죄,건,,,,,177,161,168,220,168,169,162,169,136,174,6,81,3,4,,2,144
교통 방해의 죄,3개월이내,범죄,건,,,,,89,102,88,107,119,130,120,122,130,170,1,56,5,2,3,6,146
교통 방해의 죄,3개월초과,범죄,건,,,,,48,49,58,75,90,105,113,101,108,127,781,540,823,958,1112,1343,454
음용수에 관한 죄,계,범죄,건,,,,,30,29,17,15,10,36,32,29,25,41,16,22,24,32,23,20,19
음용수에 관한 죄,1시간이내,범죄,건,,,,,1,,,,2,2,6,4,2,9,,,,,,,2
음용수에 관한 죄,5시간이내,범죄,건,,,,,,,,,,,1,,,,,,,,,,2
음용수에 관한 죄,12시간이내,범죄,건,,,,,1,1,1,,,1,,1,,2,,,,,,,
음용수에 관한 죄,24시간이내,범죄,건,,,,,2,,,,,2,3,2,2,3,,,,,,,
음용수에 관한 죄,2일이내,범죄,건,,,,,,1,1,,1,3,,2,1,3,,1,,,,,
음용수에 관한 죄,5일이내,범죄,건,,,,,4,8,5,3,2,3,2,3,3,5,,2,1,1,,,
음용수에 관한 죄,10일이내,범죄,건,,,,,2,2,2,1,,3,4,5,3,4,,,,,,,1
음용수에 관한 죄,1개월이내,범죄,건,,,,,11,5,2,2,1,5,7,4,5,3,,,,1,,,2
음용수에 관한 죄,3개월이내,범죄,건,,,,,6,6,2,4,2,7,4,3,2,5,,2,,,1,,2
음용수에 관한 죄,3개월초과,범죄,건,,,,,3,6,4,5,2,10,5,5,7,7,16,17,23,30,22,20,10
아편·몰핀에 관한 죄,계,범죄,건,,,,,,,,,,,,2,,,,,,,,1,
아편·몰핀에 관한 죄,1시간이내,범죄,건,,,,,,,,,,,,1,,,,,,,,,
아편·몰핀에 관한 죄,3개월초과,범죄,건,,,,,,,,,,,,1,,,,,,,,1,
과실사상의 죄,계,범죄,건,,,,,3861,3589,3734,3719,3220,3436,3772,3716,3523,3718,3794,3629,3940,3812,3810,3987,4181
과실사상의 죄,1시간이내,범죄,건,,,,,421,422,473,471,442,528,632,644,627,656,32,79,33,25,20,14,439
과실사상의 죄,2시간이내,범죄,건,,,,,70,48,39,40,18,28,36,33,35,26,5,27,2,4,5,1,62
과실사상의 죄,5시간이내,범죄,건,,,,,80,51,61,61,47,63,68,59,46,52,3,29,3,5,4,3,101
과실사상의 죄,12시간이내,범죄,건,,,,,77,67,58,60,49,68,59,63,48,52,1,20,3,,3,1,52
과실사상의 죄,24시간이내,범죄,건,,,,,126,101,108,97,76,82,93,84,77,69,2,25,4,1,1,,63
과실사상의 죄,2일이내,범죄,건,,,,,132,108,118,109,84,93,89,76,97,94,2,39,2,,2,2,84
과실사상의 죄,5일이내,범죄,건,,,,,335,274,265,232,228,218,240,226,218,205,10,72,11,8,6,7,128
과실사상의 죄,10일이내,범죄,건,,,,,431,373,331,346,279,286,302,274,255,256,8,111,10,8,4,6,167
과실사상의 죄,1개월이내,범죄,건,,,,,847,803,846,812,660,666,698,754,644,623,39,282,21,25,16,7,458
과실사상의 죄,3개월이내,범죄,건,,,,,768,777,826,841,707,762,834,804,771,903,39,448,36,26,27,25,691
과실사상의 죄,3개월초과,범죄,건,,,,,574,565,609,650,630,642,721,699,705,782,3653,2497,3815,3710,3722,3921,1936
낙태의 죄,계,범죄,건,,,,,21,20,18,24,28,39,37,39,32,22,30,24,25,17,29,26,52
낙태의 죄,1시간이내,범죄,건,,,,,,,,,1,,1,1,1,,,,,,,,
낙태의 죄,2시간이내,범죄,건,,,,,,,,,1,,,,1,,,,,,,,
낙태의 죄,5시간이내,범죄,건,,,,,,,1,,,,,,,,,,,,,,
낙태의 죄,12시간이내,범죄,건,,,,,1,,,,,,,,,,,,,,,,
낙태의 죄,24시간이내,범죄,건,,,,,,,,,,2,,1,,,,,,,,,
낙태의 죄,2일이내,범죄,건,,,,,1,,,,,,,1,1,,,,,1,,,
낙태의 죄,5일이내,범죄,건,,,,,,,,,3,5,3,2,1,2,,,,,,,1
낙태의 죄,10일이내,범죄,건,,,,,1,2,2,,1,,2,,,1,,,,,,,3
낙태의 죄,1개월이내,범죄,건,,,,,1,1,2,5,3,3,7,4,,5,,,,,,,2
낙태의 죄,3개월이내,범죄,건,,,,,8,4,4,8,7,13,11,5,11,5,,2,,,,,10
낙태의 죄,3개월초과,범죄,건,,,,,9,13,9,11,12,16,13,25,17,9,30,22,25,16,29,26,36
유기의 죄,계,범죄,건,,,,,106,111,126,98,118,177,215,237,165,214,242,200,151,158,147,117,129
유기의 죄,1시간이내,범죄,건,,,,,28,21,23,20,34,54,74,103,61,88,1,5,,2,,,25
유기의 죄,2시간이내,범죄,건,,,,,2,3,3,2,2,4,4,5,2,3,,7,1,,,,6
유기의 죄,5시간이내,범죄,건,,,,,1,2,3,4,2,5,13,4,6,9,1,5,,,1,,4
유기의 죄,12시간이내,범죄,건,,,,,7,4,5,4,11,8,9,8,8,9,,4,,,1,,4
유기의 죄,24시간이내,범죄,건,,,,,8,7,10,9,11,5,17,19,11,8,1,9,,,,,2
유기의 죄,2일이내,범죄,건,,,,,8,9,11,7,5,10,3,14,7,10,,3,,,,1,4
유기의 죄,5일이내,범죄,건,,,,,9,13,14,4,12,16,19,18,8,16,,9,,1,,,4
유기의 죄,10일이내,범죄,건,,,,,4,5,6,6,7,11,13,8,6,10,2,5,,,1,,7
유기의 죄,1개월이내,범죄,건,,,,,11,9,12,14,14,15,14,16,13,9,,9,,,,,10
유기의 죄,3개월이내,범죄,건,,,,,6,19,16,15,7,16,17,17,13,17,2,8,,,,,10
유기의 죄,3개월초과,범죄,건,,,,,22,19,23,13,13,33,32,25,30,35,235,136,150,155,144,116,53
명예에 관한 죄,계,범죄,건,,,,,3412,3142,3237,3327,3501,4867,5632,6190,5844,5907,6918,7359,7704,8421,10834,12706,12155
명예에 관한 죄,1시간이내,범죄,건,,,,,64,61,55,63,82,93,147,208,205,141,8,9,13,22,82,79,1011
명예에 관한 죄,2시간이내,범죄,건,,,,,4,3,2,5,2,3,7,4,4,2,,8,,3,14,16,303
명예에 관한 죄,5시간이내,범죄,건,,,,,16,12,14,8,17,25,21,12,13,10,,14,1,13,9,12,347
명예에 관한 죄,12시간이내,범죄,건,,,,,39,31,25,25,22,34,27,19,25,18,2,17,1,3,9,2,274
명예에 관한 죄,24시간이내,범죄,건,,,,,115,101,116,99,67,97,128,147,108,116,2,64,4,3,10,5,242
명예에 관한 죄,2일이내,범죄,건,,,,,167,163,143,117,115,174,175,217,233,191,3,90,7,4,19,19,349
명예에 관한 죄,5일이내,범죄,건,,,,,359,342,346,357,320,463,545,623,567,558,17,255,19,21,38,28,688
명예에 관한 죄,10일이내,범죄,건,,,,,366,323,350,341,325,451,598,621,585,587,23,337,11,19,30,26,582
명예에 관한 죄,1개월이내,범죄,건,,,,,699,595,666,680,725,947,1152,1250,1120,1205,68,675,50,36,92,61,1273
명예에 관한 죄,3개월이내,범죄,건,,,,,702,688,697,722,853,1064,1299,1391,1274,1279,53,893,44,44,95,71,1509
명예에 관한 죄,3개월초과,범죄,건,,,,,881,823,823,910,973,1516,1533,1698,1710,1800,6742,4997,7554,8253,10436,12387,5577
신용·업무와 경매에 관한 죄,계,범죄,건,,,,,2121,2073,2188,2471,2907,3571,4104,4649,4799,5245,6267,7268,9190,12274,14301,16124,13464
신용·업무와 경매에 관한 죄,1시간이내,범죄,건,,,,,114,88,119,138,263,415,667,893,1085,1373,31,200,46,119,120,89,2249
신용·업무와 경매에 관한 죄,2시간이내,범죄,건,,,,,6,7,7,10,18,20,42,52,55,86,13,140,10,30,37,36,717
신용·업무와 경매에 관한 죄,5시간이내,범죄,건,,,,,19,11,17,18,36,44,42,68,81,93,10,152,10,32,35,25,887
신용·업무와 경매에 관한 죄,12시간이내,범죄,건,,,,,44,22,25,38,37,49,54,57,76,72,2,68,12,16,8,11,411
신용·업무와 경매에 관한 죄,24시간이내,범죄,건,,,,,93,60,88,64,94,114,131,151,157,150,1,88,10,5,8,12,297
신용·업무와 경매에 관한 죄,2일이내,범죄,건,,,,,106,98,100,99,111,138,151,175,167,149,5,87,8,9,9,21,256
신용·업무와 경매에 관한 죄,5일이내,범죄,건,,,,,193,229,202,268,248,323,326,413,353,363,10,240,14,21,17,24,530
신용·업무와 경매에 관한 죄,10일이내,범죄,건,,,,,195,200,204,214,307,315,375,382,407,374,17,259,19,22,16,8,510
신용·업무와 경매에 관한 죄,1개월이내,범죄,건,,,,,424,453,416,489,538,590,701,709,684,737,29,419,42,31,22,21,868
신용·업무와 경매에 관한 죄,3개월이내,범죄,건,,,,,435,424,480,515,557,651,750,826,735,812,41,449,47,31,25,35,1002
신용·업무와 경매에 관한 죄,3개월초과,범죄,건,,,,,492,481,530,618,698,912,865,923,999,1036,6108,5166,8972,11958,14004,15842,5737
비밀침해죄,계,범죄,건,,,,,5,6,7,5,4,8,11,6,9,5,20,21,32,23,32,38,37
비밀침해죄,1시간이내,범죄,건,,,,,,,2,,,,,,1,,,,,,,,1
비밀침해죄,24시간이내,범죄,건,,,,,,,,,,,,1,,,,,,,,,1
비밀침해죄,2일이내,범죄,건,,,,,,,,,,,,,,,,,,,,,1
비밀침해죄,5일이내,범죄,건,,,,,1,,1,,,,,2,,,,,1,,,,4
비밀침해죄,10일이내,범죄,건,,,,,,2,,,1,1,,1,,,,,1,,,,2
비밀침해죄,1개월이내,범죄,건,,,,,1,,1,2,,1,1,,2,2,,1,1,,,,5
비밀침해죄,3개월이내,범죄,건,,,,,,1,1,1,1,2,5,,3,,,3,,1,,,6
비밀침해죄,3개월초과,범죄,건,,,,,3,3,2,2,2,4,5,2,3,3,20,17,29,22,32,38,17
주거침입의 죄,계,범죄,건,,,,,1031,895,1267,1248,1523,1790,1908,1887,1836,2051,1866,2103,3998,4822,5602,5783,5515
주거침입의 죄,1시간이내,범죄,건,,,,,245,238,323,368,481,591,628,613,504,677,9,49,22,32,45,36,1093
주거침입의 죄,2시간이내,범죄,건,,,,,17,9,19,15,21,24,31,32,31,32,2,32,8,16,19,12,210
주거침입의 죄,5시간이내,범죄,건,,,,,36,30,22,32,48,56,53,52,48,62,2,51,6,8,5,11,339
주거침입의 죄,12시간이내,범죄,건,,,,,51,30,40,39,50,51,58,60,36,126,1,35,4,7,6,7,243
주거침입의 죄,24시간이내,범죄,건,,,,,81,59,50,48,72,94,82,74,73,134,1,19,3,3,2,6,161
주거침입의 죄,2일이내,범죄,건,,,,,60,58,58,52,79,75,79,67,72,116,2,34,4,6,10,3,184
주거침입의 죄,5일이내,범죄,건,,,,,90,81,173,117,118,141,147,153,150,148,7,68,6,5,7,8,282
주거침입의 죄,10일이내,범죄,건,,,,,79,60,172,70,88,91,114,134,133,90,6,45,5,10,4,4,246
주거침입의 죄,1개월이내,범죄,건,,,,,114,104,120,128,164,186,247,192,264,207,2,92,11,6,8,10,377
주거침입의 죄,3개월이내,범죄,건,,,,,96,103,132,160,175,181,196,219,107,211,6,131,11,7,8,9,357
주거침입의 죄,3개월초과,범죄,건,,,,,162,123,158,219,227,300,273,291,318,248,1828,1547,3918,4722,5488,5677,2023
권리행사를 방해하는 죄,계,범죄,건,,,,,1894,2056,2277,2591,3700,3968,3120,2869,3537,3310,2912,3084,3576,3289,3055,3495,3090
권리행사를 방해하는 죄,1시간이내,범죄,건,,,,,37,32,29,29,57,66,86,92,989,653,3,5,2,2,4,3,47
권리행사를 방해하는 죄,2시간이내,범죄,건,,,,,2,,1,,4,1,4,,11,10,1,1,1,,1,,5
권리행사를 방해하는 죄,5시간이내,범죄,건,,,,,1,3,1,1,11,17,3,2,22,12,2,6,,,,,8
권리행사를 방해하는 죄,12시간이내,범죄,건,,,,,8,11,4,3,3,4,8,6,44,40,,3,,1,,,21
권리행사를 방해하는 죄,24시간이내,범죄,건,,,,,17,13,21,13,12,27,21,22,60,64,1,14,,3,,,25
권리행사를 방해하는 죄,2일이내,범죄,건,,,,,14,29,26,13,29,14,24,22,39,53,,13,,,,1,20
권리행사를 방해하는 죄,5일이내,범죄,건,,,,,52,51,56,65,57,75,64,87,84,78,3,26,2,1,2,,34
권리행사를 방해하는 죄,10일이내,범죄,건,,,,,68,82,61,86,100,117,94,72,116,92,9,61,3,3,3,2,54
권리행사를 방해하는 죄,1개월이내,범죄,건,,,,,239,224,235,260,309,326,305,307,258,291,9,160,23,8,7,6,171
권리행사를 방해하는 죄,3개월이내,범죄,건,,,,,412,420,451,531,709,612,472,493,409,445,29,253,25,13,17,10,328
권리행사를 방해하는 죄,3개월초과,범죄,건,,,,,1044,1191,1392,1590,2409,2709,2039,1766,1505,1572,2855,2542,3520,3258,3021,3473,2377
인질강요,계,범죄,건,,,,,,,,1,,,,1,2,,3,,1,,3,,
인질강요,1시간이내,범죄,건,,,,,,,,1,,,,1,,,,,,,,,
인질강요,5시간이내,범죄,건,,,,,,,,,,,,,1,,,,,,,,
인질강요,3개월이내,범죄,건,,,,,,,,,,,,,1,,,,,,,,
인질강요,3개월초과,범죄,건,,,,,,,,,,,,,,,3,,1,,3,,
인질상해(치상),계,범죄,건,,,,,,,,,,2,,,,,,4,1,1,,,1
인질상해(치상),1시간이내,범죄,건,,,,,,,,,,1,,,,,,,,,,,
인질상해(치상),2시간이내,범죄,건,,,,,,,,,,,,,,,,1,,,,,
인질상해(치상),12시간이내,범죄,건,,,,,,,,,,,,,,,,1,,,,,
인질상해(치상),24시간이내,범죄,건,,,,,,,,,,1,,,,,,,,,,,
인질상해(치상),3개월초과,범죄,건,,,,,,,,,,,,,,,,2,1,1,,,1
인질살해(치사),계,범죄,건,,,,,,,,,,,,,,,,,,,,,1
인질살해(치사),1시간이내,범죄,건,,,,,,,,,,,,,,,,,,,,,1
기타,계,범죄,건,9642,10277,9756,9908,,,,,,,,,,,63,68,61,299,345,10,12
기타,1시간이내,범죄,건,2061,2321,2142,2151,,,,,,,,,,,,1,1,,1,,1
기타,2시간이내,범죄,건,271,251,201,212,,,,,,,,,,,,5,,,,,
기타,5시간이내,범죄,건,306,230,264,220,,,,,,,,,,,1,1,,,,,
기타,12시간이내,범죄,건,321,337,336,297,,,,,,,,,,,,,,,,,
기타,24시간이내,범죄,건,767,820,824,704,,,,,,,,,,,,,,,,,
기타,2일이내,범죄,건,788,750,719,715,,,,,,,,,,,,1,,,,1,1
기타,5일이내,범죄,건,966,1008,889,892,,,,,,,,,,,,,,1,1,,
기타,10일이내,범죄,건,783,844,732,752,,,,,,,,,,,,2,,2,,,
기타,1개월이내,범죄,건,1326,1446,1313,1466,,,,,,,,,,,,7,,1,,,
기타,3개월이내,범죄,건,999,1011,1054,1133,,,,,,,,,,,,11,2,,3,,1
기타,3개월초과,범죄,건,1054,1259,1282,1366,,,,,,,,,,,62,40,58,295,340,9,9
특별법범,계,범죄,건,518896,562209,567702,621278,841425,832342,874633,983318,1078998,964506,966437,1058114,1078666,1067688,1165048,942275,900350,1007886,1178066,1039884,850114
특별법범,1시간이내,범죄,건,114251,115242,123126,144456,223483,251316,295890,377808,427672,380771,414310,483576,540307,537239,9041,34497,11474,9719,12156,5773,226592
특별법범,2시간이내,범죄,건,11865,10293,11342,10976,22377,19761,20184,20984,20072,18283,14893,14354,12942,12338,775,10449,2067,2341,2064,1115,15055
특별법범,5시간이내,범죄,건,8762,7338,7582,7892,14628,13697,13460,13978,15414,14466,11598,10550,9478,7988,378,5656,693,673,500,306,9542
특별법범,12시간이내,범죄,건,6993,6211,8901,8788,14298,14207,14235,16510,16458,14014,12972,12984,11453,10373,172,5097,232,374,331,200,9903
특별법범,24시간이내,범죄,건,38232,42699,43833,42961,35611,31886,33801,40320,40325,33704,28668,27343,28231,26966,204,7597,347,493,432,297,12402
특별법범,2일이내,범죄,건,22948,23361,24452,28970,32701,31325,34138,37943,44749,34992,30596,29863,27146,26307,440,11982,585,685,624,508,16759
특별법범,5일이내,범죄,건,36021,33662,35173,41903,76131,82702,85064,85829,93295,73275,68990,68586,63363,62248,1188,29664,1277,1317,1255,1036,41227
특별법범,10일이내,범죄,건,32891,32716,34300,38845,77698,75794,80041,82004,81885,70116,69865,74643,68559,66042,1595,30915,1615,1687,1419,1158,43236
특별법범,1개월이내,범죄,건,75521,82053,77934,88150,140038,125921,124985,128207,125958,121836,126964,133276,131882,136770,4168,58691,4268,3789,3272,2493,81369
특별법범,3개월이내,범죄,건,76324,84422,82982,84037,104323,91507,84277,82206,88170,82626,86528,91686,89664,93812,4129,41505,3090,3132,3323,2563,62827
특별법범,3개월초과,범죄,건,95088,124212,118077,124300,100137,94226,88558,97529,125000,120423,101053,111253,95641,87605,1142958,706222,874702,983676,1152690,1024435,331202
가정의례에 관한 법률,계,범죄,건,155,115,260,834,,,,,,,,,,,,,,,,,
가정의례에 관한 법률,1시간이내,범죄,건,55,23,32,40,,,,,,,,,,,,,,,,,
가정의례에 관한 법률,2시간이내,범죄,건,30,14,2,7,,,,,,,,,,,,,,,,,
가정의례에 관한 법률,5시간이내,범죄,건,7,3,2,1,,,,,,,,,,,,,,,,,
가정의례에 관한 법률,12시간이내,범죄,건,3,3,2,4,,,,,,,,,,,,,,,,,
가정의례에 관한 법률,24시간이내,범죄,건,7,7,7,18,,,,,,,,,,,,,,,,,
가정의례에 관한 법률,2일이내,범죄,건,5,1,5,11,,,,,,,,,,,,,,,,,
가정의례에 관한 법률,5일이내,범죄,건,5,3,4,2,,,,,,,,,,,,,,,,,
가정의례에 관한 법률,10일이내,범죄,건,1,7,4,13,,,,,,,,,,,,,,,,,
가정의례에 관한 법률,1개월이내,범죄,건,13,11,46,87,,,,,,,,,,,,,,,,,
가정의례에 관한 법률,3개월이내,범죄,건,9,7,51,132,,,,,,,,,,,,,,,,,
가정의례에 관한 법률,3개월초과,범죄,건,20,36,105,519,,,,,,,,,,,,,,,,,
건축법,계,범죄,건,13745,15843,12715,11090,,,,,,,,,,,,,,,,,
건축법,1시간이내,범죄,건,289,692,404,425,,,,,,,,,,,,,,,,,
건축법,2시간이내,범죄,건,6,9,7,4,,,,,,,,,,,,,,,,,
건축법,5시간이내,범죄,건,9,10,3,3,,,,,,,,,,,,,,,,,
건축법,12시간이내,범죄,건,6,15,24,26,,,,,,,,,,,,,,,,,
건축법,24시간이내,범죄,건,236,281,130,111,,,,,,,,,,,,,,,,,
건축법,2일이내,범죄,건,81,68,75,95,,,,,,,,,,,,,,,,,
건축법,5일이내,범죄,건,261,219,211,208,,,,,,,,,,,,,,,,,
건축법,10일이내,범죄,건,343,333,385,347,,,,,,,,,,,,,,,,,
건축법,1개월이내,범죄,건,1896,1713,1694,1368,,,,,,,,,,,,,,,,,
건축법,3개월이내,범죄,건,3207,2980,2642,2166,,,,,,,,,,,,,,,,,
건축법,3개월초과,범죄,건,7411,9523,7140,6337,,,,,,,,,,,,,,,,,
계량법,계,범죄,건,750,756,970,347,,,,,,,,,,,,,,,,,
계량법,1시간이내,범죄,건,21,35,51,27,,,,,,,,,,,,,,,,,
계량법,2시간이내,범죄,건,2,,2,,,,,,,,,,,,,,,,,,
계량법,5시간이내,범죄,건,2,1,3,1,,,,,,,,,,,,,,,,,
계량법,12시간이내,범죄,건,,,3,,,,,,,,,,,,,,,,,,
계량법,24시간이내,범죄,건,9,13,16,7,,,,,,,,,,,,,,,,,
계량법,2일이내,범죄,건,5,7,10,1,,,,,,,,,,,,,,,,,
계량법,5일이내,범죄,건,42,12,22,4,,,,,,,,,,,,,,,,,
계량법,10일이내,범죄,건,22,20,43,9,,,,,,,,,,,,,,,,,
계량법,1개월이내,범죄,건,153,99,142,47,,,,,,,,,,,,,,,,,
계량법,3개월이내,범죄,건,201,153,181,84,,,,,,,,,,,,,,,,,
계량법,3개월초과,범죄,건,293,416,497,167,,,,,,,,,,,,,,,,,
고물영업법,계,범죄,건,496,535,610,430,,,,,,,,,,,,,,,,,
고물영업법,1시간이내,범죄,건,68,86,79,79,,,,,,,,,,,,,,,,,
고물영업법,2시간이내,범죄,건,5,6,5,2,,,,,,,,,,,,,,,,,
고물영업법,5시간이내,범죄,건,1,6,16,1,,,,,,,,,,,,,,,,,
고물영업법,12시간이내,범죄,건,3,5,4,1,,,,,,,,,,,,,,,,,
고물영업법,24시간이내,범죄,건,37,33,34,28,,,,,,,,,,,,,,,,,
고물영업법,2일이내,범죄,건,16,6,15,17,,,,,,,,,,,,,,,,,
고물영업법,5일이내,범죄,건,24,16,16,24,,,,,,,,,,,,,,,,,
고물영업법,10일이내,범죄,건,15,15,17,20,,,,,,,,,,,,,,,,,
고물영업법,1개월이내,범죄,건,43,68,52,40,,,,,,,,,,,,,,,,,
고물영업법,3개월이내,범죄,건,74,95,77,58,,,,,,,,,,,,,,,,,
고물영업법,3개월초과,범죄,건,210,199,295,160,,,,,,,,,,,,,,,,,
고압가스안전관리법,계,범죄,건,33,49,39,71,,,,,,,,,,,,,,,,,
고압가스안전관리법,1시간이내,범죄,건,1,4,1,4,,,,,,,,,,,,,,,,,
고압가스안전관리법,2시간이내,범죄,건,1,1,,,,,,,,,,,,,,,,,,,
고압가스안전관리법,5시간이내,범죄,건,,,,1,,,,,,,,,,,,,,,,,
고압가스안전관리법,12시간이내,범죄,건,,1,,,,,,,,,,,,,,,,,,,
고압가스안전관리법,24시간이내,범죄,건,,6,4,2,,,,,,,,,,,,,,,,,
고압가스안전관리법,2일이내,범죄,건,,,1,1,,,,,,,,,,,,,,,,,
고압가스안전관리법,5일이내,범죄,건,1,4,,4,,,,,,,,,,,,,,,,,
고압가스안전관리법,10일이내,범죄,건,,3,1,6,,,,,,,,,,,,,,,,,
고압가스안전관리법,1개월이내,범죄,건,6,7,7,7,,,,,,,,,,,,,,,,,
고압가스안전관리법,3개월이내,범죄,건,12,8,9,18,,,,,,,,,,,,,,,,,
고압가스안전관리법,3개월초과,범죄,건,12,15,16,28,,,,,,,,,,,,,,,,,
공산품품질관리법,계,범죄,건,341,281,263,314,,,,,,,,,,,,,,,,,
공산품품질관리법,1시간이내,범죄,건,14,21,22,13,,,,,,,,,,,,,,,,,
공산품품질관리법,2시간이내,범죄,건,1,1,,,,,,,,,,,,,,,,,,,
공산품품질관리법,12시간이내,범죄,건,1,,2,1,,,,,,,,,,,,,,,,,
공산품품질관리법,24시간이내,범죄,건,3,2,2,5,,,,,,,,,,,,,,,,,
공산품품질관리법,2일이내,범죄,건,1,3,1,2,,,,,,,,,,,,,,,,,
공산품품질관리법,5일이내,범죄,건,3,4,2,4,,,,,,,,,,,,,,,,,
공산품품질관리법,10일이내,범죄,건,5,15,7,,,,,,,,,,,,,,,,,,
공산품품질관리법,1개월이내,범죄,건,23,22,24,16,,,,,,,,,,,,,,,,,
공산품품질관리법,3개월이내,범죄,건,125,54,70,81,,,,,,,,,,,,,,,,,
공산품품질관리법,3개월초과,범죄,건,165,159,133,192,,,,,,,,,,,,,,,,,
관세법,계,범죄,건,89,114,71,700,,,,,,,,,,,,,,,,,
관세법,1시간이내,범죄,건,46,36,18,576,,,,,,,,,,,,,,,,,
관세법,2시간이내,범죄,건,7,1,7,13,,,,,,,,,,,,,,,,,
관세법,5시간이내,범죄,건,3,,2,8,,,,,,,,,,,,,,,,,
관세법,12시간이내,범죄,건,2,,,4,,,,,,,,,,,,,,,,,
관세법,24시간이내,범죄,건,6,10,11,20,,,,,,,,,,,,,,,,,
관세법,2일이내,범죄,건,3,5,1,6,,,,,,,,,,,,,,,,,
관세법,5일이내,범죄,건,5,16,4,5,,,,,,,,,,,,,,,,,
관세법,10일이내,범죄,건,1,5,9,9,,,,,,,,,,,,,,,,,
관세법,1개월이내,범죄,건,6,16,9,21,,,,,,,,,,,,,,,,,
관세법,3개월이내,범죄,건,4,13,5,11,,,,,,,,,,,,,,,,,
관세법,3개월초과,범죄,건,6,12,5,27,,,,,,,,,,,,,,,,,
국회의원 선거법,계,범죄,건,30,110,421,22,,,,,,,,,,,,,,,,,
국회의원 선거법,1시간이내,범죄,건,2,10,42,2,,,,,,,,,,,,,,,,,
